id,address,city,state,zipcode,geocoded_address,is_match,is_exact,returned_address,coordinates,tiger_line,side,state_fips,county_fips,tract,block,longitude,latitude
2744,4935 S LAMON AVE,Chicago,IL,,"4935 S LAMON AVE, Chicago, IL, nan",Match,Non_Exact,"4935 S LAMON AVE, CHICAGO, IL, 60638","-87.745406076553,41.803294709436",111800117,L,17,031,560300,2003,-87.745406076553,41.803294709436
2745,4937 S LAMON AVE,Chicago,IL,,"4937 S LAMON AVE, Chicago, IL, nan",Match,Non_Exact,"4937 S LAMON AVE, CHICAGO, IL, 60638","-87.745405240051,41.803259576186",111800117,L,17,031,560300,2003,-87.745405240051,41.803259576186
2746,4937 S LAMON AVE,Chicago,IL,,"4937 S LAMON AVE, Chicago, IL, nan",Match,Non_Exact,"4937 S LAMON AVE, CHICAGO, IL, 60638","-87.745405240051,41.803259576186",111800117,L,17,031,560300,2003,-87.745405240051,41.803259576186
2747,5005 S LAMON AVE,Chicago,IL,,"5005 S LAMON AVE, Chicago, IL, nan",Match,Non_Exact,"5005 S LAMON AVE, CHICAGO, IL, 60638","-87.745378206269,41.801986417548",111800125,L,17,031,560300,2023,-87.745378206269,41.801986417548
2748,5025 S LAMON AVE,Chicago,IL,,"5025 S LAMON AVE, Chicago, IL, nan",Match,Non_Exact,"5025 S LAMON AVE, CHICAGO, IL, 60638","-87.745369097662,41.801638930561",111800125,L,17,031,560300,2023,-87.745369097662,41.801638930561
2749,4935 S LAMON AVE,Chicago,IL,,"4935 S LAMON AVE, Chicago, IL, nan",Match,Non_Exact,"4935 S LAMON AVE, CHICAGO, IL, 60638","-87.745406076553,41.803294709436",111800117,L,17,031,560300,2003,-87.745406076553,41.803294709436
2750,10731 S CHURCH ST,Chicago,IL,,"10731 S CHURCH ST, Chicago, IL, nan",Match,Non_Exact,"10731 S CHURCH ST, CHICAGO, IL, 60643","-87.66069032006,41.698518730113",604992398,L,17,031,750100,3026,-87.66069032006,41.698518730113
2751,5440 W BYRON ST,Chicago,IL,,"5440 W BYRON ST, Chicago, IL, nan",Match,Non_Exact,"5440 W BYRON ST, CHICAGO, IL, 60641","-87.763038378151,41.951518004784",111751791,R,17,031,150700,4007,-87.763038378151,41.951518004784
2752,6540 N OSHKOSH,Chicago,IL,,"6540 N OSHKOSH, Chicago, IL, nan",Match,Non_Exact,"6540 N OSHKOSH AVE, CHICAGO, IL, 60631","-87.820935014739,41.999649182673",111733724,L,17,031,090300,1007,-87.820935014739,41.999649182673
2753,1302 W BRYN MAWR AVE,Chicago,IL,,"1302 W BRYN MAWR AVE, Chicago, IL, nan",Match,Non_Exact,"1302 W BRYN MAWR AVE, CHICAGO, IL, 60660","-87.663001282161,41.983636425871",605185910,R,17,031,030500,3005,-87.663001282161,41.983636425871
2754,1724 N WOLCOTT AVE,Chicago,IL,,"1724 N WOLCOTT AVE, Chicago, IL, nan",Match,Non_Exact,"1724 N WOLCOTT AVE, CHICAGO, IL, 60622","-87.675164390855,41.91307917256",605067157,L,17,031,240300,1008,-87.675164390855,41.91307917256
2755,5542 S CARPENTER ST,Chicago,IL,,"5542 S CARPENTER ST, Chicago, IL, nan",Match,Non_Exact,"5542 S CARPENTER ST, CHICAGO, IL, 60621","-87.651278150446,41.793078610208",605565222,R,17,031,680500,1014,-87.651278150446,41.793078610208
2756,5542 S CARPENTER ST,Chicago,IL,,"5542 S CARPENTER ST, Chicago, IL, nan",Match,Non_Exact,"5542 S CARPENTER ST, CHICAGO, IL, 60621","-87.651278150446,41.793078610208",605565222,R,17,031,680500,1014,-87.651278150446,41.793078610208
2757,2314 E 70TH PL,Chicago,IL,,"2314 E 70TH PL, Chicago, IL, nan",Match,Non_Exact,"2314 E 70TH PL, CHICAGO, IL, 60649","-87.569208466649,41.76718898168",111775565,L,17,031,430102,2003,-87.569208466649,41.76718898168
2758,5216 W GRACE ST,Chicago,IL,,"5216 W GRACE ST, Chicago, IL, nan",Match,Non_Exact,"5216 W GRACE ST, CHICAGO, IL, 60641","-87.757488504052,41.949698157725",111751867,R,17,031,150700,1015,-87.757488504052,41.949698157725
2759,5216 W GRACE ST,Chicago,IL,,"5216 W GRACE ST, Chicago, IL, nan",Match,Non_Exact,"5216 W GRACE ST, CHICAGO, IL, 60641","-87.757488504052,41.949698157725",111751867,R,17,031,150700,1015,-87.757488504052,41.949698157725
2760,9612 S CHARLES ST,Chicago,IL,,"9612 S CHARLES ST, Chicago, IL, nan",Match,Non_Exact,"9612 S CHARLES ST, CHICAGO, IL, 60643","-87.66368572509,41.719551585842",638646289,R,17,031,720200,1009,-87.66368572509,41.719551585842
2761,5957 S NATOMA AVE,Chicago,IL,,"5957 S NATOMA AVE, Chicago, IL, nan",Match,Non_Exact,"5957 S NATOMA AVE, CHICAGO, IL, 60638","-87.787504915419,41.783302648255",111796674,L,17,031,640400,2006,-87.787504915419,41.783302648255
2762,12305 S STATE ST,Chicago,IL,,"12305 S STATE ST, Chicago, IL, nan",Match,Non_Exact,"12305 S STATE ST, CHICAGO, IL, 60628","-87.62235880209,41.67060590202",111777652,L,17,031,530600,2016,-87.62235880209,41.67060590202
2763,5025 S LAMON AVE,Chicago,IL,,"5025 S LAMON AVE, Chicago, IL, nan",Match,Non_Exact,"5025 S LAMON AVE, CHICAGO, IL, 60638","-87.745369097662,41.801638930561",111800125,L,17,031,560300,2023,-87.745369097662,41.801638930561
2764,5035 S LAMON AVE,Chicago,IL,,"5035 S LAMON AVE, Chicago, IL, nan",Match,Non_Exact,"5035 S LAMON AVE, CHICAGO, IL, 60638","-87.745364111161,41.801465114754",111800125,L,17,031,560300,2023,-87.745364111161,41.801465114754
2765,5035 S LAMON AVE,Chicago,IL,,"5035 S LAMON AVE, Chicago, IL, nan",Match,Non_Exact,"5035 S LAMON AVE, CHICAGO, IL, 60638","-87.745364111161,41.801465114754",111800125,L,17,031,560300,2023,-87.745364111161,41.801465114754
2766,1108 S MONITOR AVE,Chicago,IL,,"1108 S MONITOR AVE, Chicago, IL, nan",Match,Non_Exact,"1108 S MONITOR AVE, CHICAGO, IL, 60644","-87.770580754317,41.867182264739",605077093,R,17,031,831400,2037,-87.770580754317,41.867182264739
2767,9835 S UNIVERSITY AVE,Chicago,IL,,"9835 S UNIVERSITY AVE, Chicago, IL, nan",Match,Non_Exact,"9835 S UNIVERSITY AVE, CHICAGO, IL, 60628","-87.595725748968,41.71612321716",111776654,L,17,031,500100,2011,-87.595725748968,41.71612321716
2768,5957 S NATOMA AVE,Chicago,IL,,"5957 S NATOMA AVE, Chicago, IL, nan",Match,Non_Exact,"5957 S NATOMA AVE, CHICAGO, IL, 60638","-87.787504915419,41.783302648255",111796674,L,17,031,640400,2006,-87.787504915419,41.783302648255
2769,7707 S HONORE ST,Chicago,IL,,"7707 S HONORE ST, Chicago, IL, nan",Match,Non_Exact,"7707 S HONORE ST, CHICAGO, IL, 60620","-87.669514420197,41.753757225597",111820731,L,17,031,710400,3002,-87.669514420197,41.753757225597
2770,6235 N KEDVALE,Chicago,IL,,"6235 N KEDVALE, Chicago, IL, nan",Match,Non_Exact,"6235 N KEDVALE AVE, CHICAGO, IL, 60646","-87.732455026932,41.994284463355",111741707,R,17,031,120300,1017,-87.732455026932,41.994284463355
2771,2314 E 70TH PL,Chicago,IL,,"2314 E 70TH PL, Chicago, IL, nan",Match,Non_Exact,"2314 E 70TH PL, CHICAGO, IL, 60649","-87.569208466649,41.76718898168",111775565,L,17,031,430102,2003,-87.569208466649,41.76718898168
2772,3841 N PIONEER AVE,Chicago,IL,,"3841 N PIONEER AVE, Chicago, IL, nan",Match,Non_Exact,"3841 N PIONEER AVE, CHICAGO, IL, 60634","-87.831615440751,41.949278293774",111747092,R,17,031,170500,3025,-87.831615440751,41.949278293774
2773,1834 N LOTUS AVE,Chicago,IL,,"1834 N LOTUS AVE, Chicago, IL, nan",Match,Non_Exact,"1834 N LOTUS AVE, CHICAGO, IL, 60639","-87.762004414307,41.913551138393",111753602,L,17,031,250300,4002,-87.762004414307,41.913551138393
2774,8632 S PAULINA ST,Chicago,IL,,"8632 S PAULINA ST, Chicago, IL, nan",Match,Non_Exact,"8632 S PAULINA ST, CHICAGO, IL, 60620","-87.665603516165,41.736964521564",657111951,R,17,031,711200,2009,-87.665603516165,41.736964521564
2775,2425 N MANGO AVE,Chicago,IL,,"2425 N MANGO AVE, Chicago, IL, nan",Match,Non_Exact,"2425 N MANGO AVE, CHICAGO, IL, 60639","-87.769589654384,41.924776811158",605212119,R,17,031,190602,2025,-87.769589654384,41.924776811158
2776,4622 S TROY ST,Chicago,IL,,"4622 S TROY ST, Chicago, IL, nan",Match,Non_Exact,"4622 S TROY ST, CHICAGO, IL, 60632","-87.702874758168,41.809412866774",604982762,R,17,031,842800,3007,-87.702874758168,41.809412866774
2777,2425 N MANGO AVE,Chicago,IL,,"2425 N MANGO AVE, Chicago, IL, nan",Match,Non_Exact,"2425 N MANGO AVE, CHICAGO, IL, 60639","-87.769589654384,41.924776811158",605212119,R,17,031,190602,2025,-87.769589654384,41.924776811158
2778,2427 N MANGO AVE,Chicago,IL,,"2427 N MANGO AVE, Chicago, IL, nan",Match,Non_Exact,"2427 N MANGO AVE, CHICAGO, IL, 60639","-87.769590487567,41.924801473457",605212119,R,17,031,190602,2025,-87.769590487567,41.924801473457
2779,2427 N MANGO AVE,Chicago,IL,,"2427 N MANGO AVE, Chicago, IL, nan",Match,Non_Exact,"2427 N MANGO AVE, CHICAGO, IL, 60639","-87.769590487567,41.924801473457",605212119,R,17,031,190602,2025,-87.769590487567,41.924801473457
2780,7707 S HONORE ST,Chicago,IL,,"7707 S HONORE ST, Chicago, IL, nan",Match,Non_Exact,"7707 S HONORE ST, CHICAGO, IL, 60620","-87.669514420197,41.753757225597",111820731,L,17,031,710400,3002,-87.669514420197,41.753757225597
2781,3033 W 21ST PL,Chicago,IL,,"3033 W 21ST PL, Chicago, IL, nan",Match,Non_Exact,"3033 W 21ST PL, CHICAGO, IL, 60623","-87.701023178124,41.852678095857",605095333,L,17,031,841700,1004,-87.701023178124,41.852678095857
2782,3039 W 21ST PL,Chicago,IL,,"3039 W 21ST PL, Chicago, IL, nan",Match,Non_Exact,"3039 W 21ST PL, CHICAGO, IL, 60623","-87.701124244981,41.85267671611",605095333,L,17,031,841700,1004,-87.701124244981,41.85267671611
2783,8624 S PAULINA ST,Chicago,IL,,"8624 S PAULINA ST, Chicago, IL, nan",Match,Non_Exact,"8624 S PAULINA ST, CHICAGO, IL, 60620","-87.665607472309,41.737104305838",657111951,R,17,031,711200,2009,-87.665607472309,41.737104305838
2784,3033 W 21ST PL,Chicago,IL,,"3033 W 21ST PL, Chicago, IL, nan",Match,Non_Exact,"3033 W 21ST PL, CHICAGO, IL, 60623","-87.701023178124,41.852678095857",605095333,L,17,031,841700,1004,-87.701023178124,41.852678095857
2785,3035 W 21ST PL,Chicago,IL,,"3035 W 21ST PL, Chicago, IL, nan",Match,Non_Exact,"3035 W 21ST PL, CHICAGO, IL, 60623","-87.701056867076,41.852677635942",605095333,L,17,031,841700,1004,-87.701056867076,41.852677635942
2786,5440 W BYRON ST,Chicago,IL,,"5440 W BYRON ST, Chicago, IL, nan",Match,Non_Exact,"5440 W BYRON ST, CHICAGO, IL, 60641","-87.763038378151,41.951518004784",111751791,R,17,031,150700,4007,-87.763038378151,41.951518004784
2787,3035 W 21ST PL,Chicago,IL,,"3035 W 21ST PL, Chicago, IL, nan",Match,Non_Exact,"3035 W 21ST PL, CHICAGO, IL, 60623","-87.701056867076,41.852677635942",605095333,L,17,031,841700,1004,-87.701056867076,41.852677635942
2788,10828 S PROSPECT AVE,Chicago,IL,,"10828 S PROSPECT AVE, Chicago, IL, nan",Match,Non_Exact,"10828 S PROSPECT AVE, CHICAGO, IL, 60643","-87.663230324021,41.696754589592",616786093,R,17,031,750200,1002,-87.663230324021,41.696754589592
2789,3039 W 21ST PL,Chicago,IL,,"3039 W 21ST PL, Chicago, IL, nan",Match,Non_Exact,"3039 W 21ST PL, CHICAGO, IL, 60623","-87.701124244981,41.85267671611",605095333,L,17,031,841700,1004,-87.701124244981,41.85267671611
2790,9612 S CHARLES ST,Chicago,IL,,"9612 S CHARLES ST, Chicago, IL, nan",Match,Non_Exact,"9612 S CHARLES ST, CHICAGO, IL, 60643","-87.66368572509,41.719551585842",638646289,R,17,031,720200,1009,-87.66368572509,41.719551585842
2791,8524 S PAULINA ST,Chicago,IL,,"8524 S PAULINA ST, Chicago, IL, nan",Match,Non_Exact,"8524 S PAULINA ST, CHICAGO, IL, 60620","-87.665638397228,41.738584977689",604994698,R,17,031,711200,2010,-87.665638397228,41.738584977689
2792,3042 S UNION AVE,Chicago,IL,,"3042 S UNION AVE, Chicago, IL, nan",Match,Non_Exact,"3042 S UNION AVE, CHICAGO, IL, 60616","-87.643960409319,41.839292378326",605507705,R,17,031,600400,2005,-87.643960409319,41.839292378326
2793,3043 S UNION AVE,Chicago,IL,,"3043 S UNION AVE, Chicago, IL, nan",Match,Non_Exact,"3043 S UNION AVE, CHICAGO, IL, 60616","-87.643806618844,41.839294233996",605507705,L,17,031,600400,2006,-87.643806618844,41.839294233996
2794,4622 S TROY ST,Chicago,IL,,"4622 S TROY ST, Chicago, IL, nan",Match,Non_Exact,"4622 S TROY ST, CHICAGO, IL, 60632","-87.702874758168,41.809412866774",604982762,R,17,031,842800,3007,-87.702874758168,41.809412866774
2795,8459 S KOMENSKY AVE,Chicago,IL,,"8459 S KOMENSKY AVE, Chicago, IL, nan",Match,Non_Exact,"8459 S KOMENSKY AVE, CHICAGO, IL, 60652","-87.722720397291,41.739252628447",111817209,L,17,031,700302,4016,-87.722720397291,41.739252628447
2796,2421 N MANGO AVE,Chicago,IL,,"2421 N MANGO AVE, Chicago, IL, nan",Match,Non_Exact,"2421 N MANGO AVE, CHICAGO, IL, 60639","-87.769587988017,41.924727486561",605212119,R,17,031,190602,2025,-87.769587988017,41.924727486561
2797,2421 N MANGO AVE,Chicago,IL,,"2421 N MANGO AVE, Chicago, IL, nan",Match,Non_Exact,"2421 N MANGO AVE, CHICAGO, IL, 60639","-87.769587988017,41.924727486561",605212119,R,17,031,190602,2025,-87.769587988017,41.924727486561
2798,411 W 31ST ST,Chicago,IL,,"411 W 31ST ST, Chicago, IL, nan",Match,Non_Exact,"411 W 31ST ST, CHICAGO, IL, 60616","-87.637678348156,41.838099857984",111828675,L,17,031,840000,1001,-87.637678348156,41.838099857984
2799,411 W 31ST ST,Chicago,IL,,"411 W 31ST ST, Chicago, IL, nan",Match,Non_Exact,"411 W 31ST ST, CHICAGO, IL, 60616","-87.637678348156,41.838099857984",111828675,L,17,031,840000,1001,-87.637678348156,41.838099857984
2800,910 S MAYFIELD AVE,Chicago,IL,,"910 S MAYFIELD AVE, Chicago, IL, nan",Match,Non_Exact,"910 S MAYFIELD AVE, CHICAGO, IL, 60644","-87.771916623777,41.870075603661",111794921,R,17,031,831400,2027,-87.771916623777,41.870075603661
2801,910 S MAYFIELD AVE,Chicago,IL,,"910 S MAYFIELD AVE, Chicago, IL, nan",Match,Non_Exact,"910 S MAYFIELD AVE, CHICAGO, IL, 60644","-87.771916623777,41.870075603661",111794921,R,17,031,831400,2027,-87.771916623777,41.870075603661
2802,8459 S KOMENSKY AVE,Chicago,IL,,"8459 S KOMENSKY AVE, Chicago, IL, nan",Match,Non_Exact,"8459 S KOMENSKY AVE, CHICAGO, IL, 60652","-87.722720397291,41.739252628447",111817209,L,17,031,700302,4016,-87.722720397291,41.739252628447
2803,2938 N ALBANY AVE,Chicago,IL,,"2938 N ALBANY AVE, Chicago, IL, nan",Match,Non_Exact,"2938 N ALBANY AVE, CHICAGO, IL, 60618","-87.705128289902,41.934755469125",605214740,L,17,031,210700,3015,-87.705128289902,41.934755469125
2804,2938 N ALBANY AVE,Chicago,IL,,"2938 N ALBANY AVE, Chicago, IL, nan",Match,Non_Exact,"2938 N ALBANY AVE, CHICAGO, IL, 60618","-87.705128289902,41.934755469125",605214740,L,17,031,210700,3015,-87.705128289902,41.934755469125
2805,5325 W PENSACOLA AVE,Chicago,IL,,"5325 W PENSACOLA AVE, Chicago, IL, nan",Match,Non_Exact,"5325 W PENSACOLA AVE, CHICAGO, IL, 60641","-87.760463136409,41.959598007407",111751436,L,17,031,150300,3001,-87.760463136409,41.959598007407
2806,1705 N KARLOV AVE,Chicago,IL,,"1705 N KARLOV AVE, Chicago, IL, nan",Match,Non_Exact,"1705 N KARLOV AVE, CHICAGO, IL, 60639","-87.728758341342,41.911811211151",111758754,R,17,031,230500,1001,-87.728758341342,41.911811211151
2807,1855 N NATCHEZ AVE,Chicago,IL,,"1855 N NATCHEZ AVE, Chicago, IL, nan",Match,Non_Exact,"1855 N NATCHEZ AVE, CHICAGO, IL, 60707","-87.788329352186,41.91373328363",111752510,R,17,031,250500,1022,-87.788329352186,41.91373328363
2809,4217 W GRENSHAW ST,Chicago,IL,,"4217 W GRENSHAW ST, Chicago, IL, nan",Match,Non_Exact,"4217 W GRENSHAW ST, CHICAGO, IL, 60624","-87.730826707091,41.866943697374",605082113,L,17,031,843000,2041,-87.730826707091,41.866943697374
2810,3041 W 21ST PL,Chicago,IL,,"3041 W 21ST PL, Chicago, IL, nan",Match,Non_Exact,"3041 W 21ST PL, CHICAGO, IL, 60623","-87.701157933933,41.852676256195",605095333,L,17,031,841700,1004,-87.701157933933,41.852676256195
2811,3029 S UNION AVE,Chicago,IL,,"3029 S UNION AVE, Chicago, IL, nan",Match,Non_Exact,"3029 S UNION AVE, CHICAGO, IL, 60616","-87.643810623521,41.839478450003",605507705,L,17,031,600400,2006,-87.643810623521,41.839478450003
2812,3029 S UNION AVE,Chicago,IL,,"3029 S UNION AVE, Chicago, IL, nan",Match,Non_Exact,"3029 S UNION AVE, CHICAGO, IL, 60616","-87.643810623521,41.839478450003",605507705,L,17,031,600400,2006,-87.643810623521,41.839478450003
2813,3041 W 21ST PL,Chicago,IL,,"3041 W 21ST PL, Chicago, IL, nan",Match,Non_Exact,"3041 W 21ST PL, CHICAGO, IL, 60623","-87.701157933933,41.852676256195",605095333,L,17,031,841700,1004,-87.701157933933,41.852676256195
2815,5220 N NEW ENGLAND AVE,Chicago,IL,,"5220 N NEW ENGLAND AVE, Chicago, IL, nan",Match,Non_Exact,"5220 N NEW ENGLAND AVE, CHICAGO, IL, 60656","-87.798842514322,41.976286987606",605159638,L,17,031,100600,3022,-87.798842514322,41.976286987606
2816,2247 W 72ND ST,Chicago,IL,,"2247 W 72ND ST, Chicago, IL, nan",Match,Non_Exact,"2247 W 72ND ST, CHICAGO, IL, 60636","-87.67999745897,41.762860653008",111819839,L,17,031,661000,2004,-87.67999745897,41.762860653008
2817,3045 W 21ST PL,Chicago,IL,,"3045 W 21ST PL, Chicago, IL, nan",Match,Non_Exact,"3045 W 21ST PL, CHICAGO, IL, 60623","-87.701225311838,41.852675336364",605095333,L,17,031,841700,1004,-87.701225311838,41.852675336364
2818,3045 W 21ST PL,Chicago,IL,,"3045 W 21ST PL, Chicago, IL, nan",Match,Non_Exact,"3045 W 21ST PL, CHICAGO, IL, 60623","-87.701225311838,41.852675336364",605095333,L,17,031,841700,1004,-87.701225311838,41.852675336364
2819,4446 N HERMITAGE AVE UNIT A,Chicago,IL,,"4446 N HERMITAGE AVE UNIT A, Chicago, IL, nan",Match,Non_Exact,"4446 N HERMITAGE AVE, CHICAGO, IL, 60640","-87.672516969272,41.962407157057",111761386,L,17,031,031900,2008,-87.672516969272,41.962407157057
2820,1929 N HUMBOLDT BLVD,Chicago,IL,,"1929 N HUMBOLDT BLVD, Chicago, IL, nan",Match,Non_Exact,"1929 N HUMBOLDT BLVD, CHICAGO, IL, 60647","-87.701623830875,41.91617663331",111762725,R,17,031,222500,1007,-87.701623830875,41.91617663331
2821,2247 W 72ND ST,Chicago,IL,,"2247 W 72ND ST, Chicago, IL, nan",Match,Non_Exact,"2247 W 72ND ST, CHICAGO, IL, 60636","-87.67999745897,41.762860653008",111819839,L,17,031,661000,2004,-87.67999745897,41.762860653008
2822,8734 S HALSTED ST,Chicago,IL,,"8734 S HALSTED ST, Chicago, IL, nan",Match,Non_Exact,"8734 S HALSTED ST, CHICAGO, IL, 60620","-87.643665477717,41.735083148692",605474113,L,17,031,711400,2001,-87.643665477717,41.735083148692
2823,5017 S LAMON AVE,Chicago,IL,,"5017 S LAMON AVE, Chicago, IL, nan",Match,Non_Exact,"5017 S LAMON AVE, CHICAGO, IL, 60638","-87.74537299153,41.801777827106",111800125,L,17,031,560300,2023,-87.74537299153,41.801777827106
2824,5013 S LAMON AVE,Chicago,IL,,"5013 S LAMON AVE, Chicago, IL, nan",Match,Non_Exact,"5013 S LAMON AVE, CHICAGO, IL, 60638","-87.745374729776,41.801847357253",111800125,L,17,031,560300,2023,-87.745374729776,41.801847357253
2825,5001 S LAMON AVE,Chicago,IL,,"5001 S LAMON AVE, Chicago, IL, nan",Match,Non_Exact,"5001 S LAMON AVE, CHICAGO, IL, 60638","-87.745379944516,41.802055947695",111800125,L,17,031,560300,2023,-87.745379944516,41.802055947695
2826,5013 S LAMON AVE,Chicago,IL,,"5013 S LAMON AVE, Chicago, IL, nan",Match,Non_Exact,"5013 S LAMON AVE, CHICAGO, IL, 60638","-87.745374729776,41.801847357253",111800125,L,17,031,560300,2023,-87.745374729776,41.801847357253
2827,5001 S LAMON AVE,Chicago,IL,,"5001 S LAMON AVE, Chicago, IL, nan",Match,Non_Exact,"5001 S LAMON AVE, CHICAGO, IL, 60638","-87.745379944516,41.802055947695",111800125,L,17,031,560300,2023,-87.745379944516,41.802055947695
2828,939 N CENTRAL AVE,Chicago,IL,,"939 N CENTRAL AVE, Chicago, IL, nan",Match,Non_Exact,"939 N CENTRAL AVE, CHICAGO, IL, 60651","-87.765419042047,41.897728041548",111754057,R,17,031,251200,1013,-87.765419042047,41.897728041548
2829,5933 S LAFAYETTE AVE,Chicago,IL,,"5933 S LAFAYETTE AVE, Chicago, IL, nan",Match,Non_Exact,"5933 S LAFAYETTE AVE, CHICAGO, IL, 60621","-87.627105670251,41.786558761393",605542201,L,17,031,834500,1013,-87.627105670251,41.786558761393
2830,5933 S LAFAYETTE AVE,Chicago,IL,,"5933 S LAFAYETTE AVE, Chicago, IL, nan",Match,Non_Exact,"5933 S LAFAYETTE AVE, CHICAGO, IL, 60621","-87.627105670251,41.786558761393",605542201,L,17,031,834500,1013,-87.627105670251,41.786558761393
2831,5221 S MOODY AVE,Chicago,IL,,"5221 S MOODY AVE, Chicago, IL, nan",Match,Non_Exact,"5221 S MOODY AVE, CHICAGO, IL, 60638","-87.775791133241,41.797570367713",111797043,L,17,031,560800,3006,-87.775791133241,41.797570367713
2832,5221 S MOODY AVE,Chicago,IL,,"5221 S MOODY AVE, Chicago, IL, nan",Match,Non_Exact,"5221 S MOODY AVE, CHICAGO, IL, 60638","-87.775791133241,41.797570367713",111797043,L,17,031,560800,3006,-87.775791133241,41.797570367713
2833,5220 N NEW ENGLAND AVE,Chicago,IL,,"5220 N NEW ENGLAND AVE, Chicago, IL, nan",Match,Non_Exact,"5220 N NEW ENGLAND AVE, CHICAGO, IL, 60656","-87.798842514322,41.976286987606",605159638,L,17,031,100600,3022,-87.798842514322,41.976286987606
2834,1929 N HUMBOLDT BLVD,Chicago,IL,,"1929 N HUMBOLDT BLVD, Chicago, IL, nan",Match,Non_Exact,"1929 N HUMBOLDT BLVD, CHICAGO, IL, 60647","-87.701623830875,41.91617663331",111762725,R,17,031,222500,1007,-87.701623830875,41.91617663331
2835,1908 N FRANCISCO AVE,Chicago,IL,,"1908 N FRANCISCO AVE, Chicago, IL, nan",Match,Non_Exact,"1908 N FRANCISCO AVE, CHICAGO, IL, 60647","-87.699334100234,41.915850702428",111762734,L,17,031,222500,1004,-87.699334100234,41.915850702428
2837,4315 W DRUMMOND PL,Chicago,IL,,"4315 W DRUMMOND PL, Chicago, IL, nan",Match,Non_Exact,"4315 W DRUMMOND PL, CHICAGO, IL, 60639","-87.734666343689,41.928902468342",111757788,L,17,031,200200,1010,-87.734666343689,41.928902468342
2838,10452 S ARTESIAN AVE,Chicago,IL,,"10452 S ARTESIAN AVE, Chicago, IL, nan",Match,Non_Exact,"10452 S ARTESIAN AVE, CHICAGO, IL, 60655","-87.682884240077,41.703593882909",111822191,R,17,031,720500,2010,-87.682884240077,41.703593882909
2839,4928 S CAMPBELL AVE,Chicago,IL,,"4928 S CAMPBELL AVE, Chicago, IL, nan",Match,Non_Exact,"4928 S CAMPBELL AVE, CHICAGO, IL, 60632","-87.68683448533,41.803863227799",604984310,R,17,031,630600,1001,-87.68683448533,41.803863227799
2840,5545 S SANGAMON ST,Chicago,IL,,"5545 S SANGAMON ST, Chicago, IL, nan",Match,Non_Exact,"5545 S SANGAMON ST, CHICAGO, IL, 60621","-87.648691531945,41.79294333552",605564711,L,17,031,834700,2004,-87.648691531945,41.79294333552
2841,2953 N KILPATRICK AVE,Chicago,IL,,"2953 N KILPATRICK AVE, Chicago, IL, nan",Match,Non_Exact,"2953 N KILPATRICK AVE, CHICAGO, IL, 60641","-87.744174738758,41.934353640167",111755788,R,17,031,190100,1011,-87.744174738758,41.934353640167
2842,2953 N KILPATRICK AVE,Chicago,IL,,"2953 N KILPATRICK AVE, Chicago, IL, nan",Match,Non_Exact,"2953 N KILPATRICK AVE, CHICAGO, IL, 60641","-87.744174738758,41.934353640167",111755788,R,17,031,190100,1011,-87.744174738758,41.934353640167
2843,4217 W GRENSHAW ST,Chicago,IL,,"4217 W GRENSHAW ST, Chicago, IL, nan",Match,Non_Exact,"4217 W GRENSHAW ST, CHICAGO, IL, 60624","-87.730826707091,41.866943697374",605082113,L,17,031,843000,2041,-87.730826707091,41.866943697374
2844,4859 S LAMON AVE,Chicago,IL,,"4859 S LAMON AVE, Chicago, IL, nan",Match,Non_Exact,"4859 S LAMON AVE, CHICAGO, IL, 60638","-87.745445105914,41.804701816571",111799840,L,17,031,560300,1022,-87.745445105914,41.804701816571
2845,4859 S LAMON AVE,Chicago,IL,,"4859 S LAMON AVE, Chicago, IL, nan",Match,Non_Exact,"4859 S LAMON AVE, CHICAGO, IL, 60638","-87.745445105914,41.804701816571",111799840,L,17,031,560300,1022,-87.745445105914,41.804701816571
2846,2524 N SACRAMENTO AVE,Chicago,IL,,"2524 N SACRAMENTO AVE, Chicago, IL, nan",Match,Non_Exact,"2524 N SACRAMENTO AVE, CHICAGO, IL, 60647","-87.702465112843,41.927309072123",605209890,L,17,031,220500,1014,-87.702465112843,41.927309072123
2847,4315 W DRUMMOND PL,Chicago,IL,,"4315 W DRUMMOND PL, Chicago, IL, nan",Match,Non_Exact,"4315 W DRUMMOND PL, CHICAGO, IL, 60639","-87.734666343689,41.928902468342",111757788,L,17,031,200200,1010,-87.734666343689,41.928902468342
2848,2431 N MANGO AVE,Chicago,IL,,"2431 N MANGO AVE, Chicago, IL, nan",Match,Non_Exact,"2431 N MANGO AVE, CHICAGO, IL, 60639","-87.769592153933,41.924850798054",605212119,R,17,031,190602,2025,-87.769592153933,41.924850798054
2849,3338 N PACIFIC AVE,Chicago,IL,,"3338 N PACIFIC AVE, Chicago, IL, nan",Match,Non_Exact,"3338 N PACIFIC AVE, CHICAGO, IL, 60634","-87.826500366718,41.940106213523",111747214,L,17,031,170600,1012,-87.826500366718,41.940106213523
2850,2431 N MANGO AVE,Chicago,IL,,"2431 N MANGO AVE, Chicago, IL, nan",Match,Non_Exact,"2431 N MANGO AVE, CHICAGO, IL, 60639","-87.769592153933,41.924850798054",605212119,R,17,031,190602,2025,-87.769592153933,41.924850798054
